code,name,postal_code,sub_district_code
11.02.09.2020,PAYE KHAMBUNG QANUN NO. 31/2006,24671,11.02.09
11.02.09.2021,MBAK SAKO,24671,11.02.09
11.02.09.2022,DARUL IMAMI,24671,11.02.09
11.02.09.2023,RIKIT BUR II,24671,11.02.09
11.02.09.2024,KUTE EMPAT LIMA,24671,11.02.09
11.02.10.2001,SIMPANG SEMADAM,24678,11.02.10
11.02.10.2002,SEMADAM AWAL,24678,11.02.10
11.02.10.2003,SEMADAM ASAL,24678,11.02.10
11.02.10.2004,LAWE KINGA GABUNGAN,24678,11.02.10
11.02.10.2005,LAWE KINGA TEBING TINGGI,24678,11.02.10
11.02.10.2006,KEBUN SERE,24678,11.02.10
11.02.10.2007,LAWE BERINGIN HORAS,24678,11.02.10
11.02.10.2008,LAWE. BERIGIN GAYO,24678,11.02.10
11.02.10.2009,SUKA MAKMUR,24678,11.02.10
11.02.10.2010,PASAR PUNTUNG,24678,11.02.10
11.02.10.2011,TITI PASIR,24678,11.02.10
11.02.10.2012,LAWE PETANDUK I,24678,11.02.10
11.02.10.2013,NGKERAN ALUR BULUH,24678,11.02.10
11.02.10.2014,KAMPUNG BARU,24678,11.02.10
11.02.10.2015,SEPAKAT SEGENAP,24678,11.02.10
11.02.10.2016,SELAMAT INDAH,24678,11.02.10
11.02.10.2017,LAWE KINGE LAPTER,24678,11.02.10
11.02.10.2018,LAWE MEJILE,24678,11.02.10
11.02.10.2019,LAWE PETANDUK-II,24678,11.02.10
11.02.11.2004,TITI MAS,24675,11.02.11
11.02.11.2005,MERANTI,24675,11.02.11
11.02.11.2006,KUTE LANG-LANG,24675,11.02.11
11.02.11.2007,LAWE SUMUR,24675,11.02.11
11.02.11.2008,PARDAMAIAN,24675,11.02.11
11.02.11.2009,SALIM PIPIT,24675,11.02.11
11.02.11.2010,PENGUHAPAN,24675,11.02.11
11.02.11.2011,LUMBAN TUA,24675,11.02.11
11.02.11.2012,MUTIARA DAMAI,24675,11.02.11
11.02.11.2013,DOLOK NAULI,24675,11.02.11
11.02.11.2014,TUHI JONGKAT,24675,11.02.11
11.02.11.2015,UNING SIGUGUR,24675,11.02.11
11.02.11.2016,LUMBAN SITIO-TIO,24675,11.02.11
11.02.11.2017,LAWE MALUM,24675,11.02.11
11.02.11.2018,ALUR BANING,24675,11.02.11
11.02.11.2019,LINGGA ALAS,24675,11.02.11
11.02.11.2020,KHAMBUNG TUMBUNG,24675,11.02.11
11.02.11.2021,TUAH MESADE,24675,11.02.11
11.02.11.2022,SUMUKH ALAS,24675,11.02.11
11.02.11.2023,ALUKH BAKHU,24675,11.02.11
11.02.11.2024,SEPEKHINDING,24675,11.02.11
11.02.11.2025,TANOH SUBUKH,24675,11.02.11
11.02.11.2026,PINGGAN MBELANG,24675,11.02.11
11.02.11.2027,SIGAI INDAH,24675,11.02.11
11.02.11.2028,UKEKH DELENG,24675,11.02.11
11.02.11.2029,ALAS MESIKHAT,24675,11.02.11
11.02.11.2030,TITI HAKHAPEN,24675,11.02.11
11.02.12.2001,AUNAN SEPAKAT,24662,11.02.12
11.02.12.2002,LAWE PENANGGALAN,24662,11.02.12
11.02.12.2003,LAWE MENGKUDU,24662,11.02.12
11.02.12.2004,JAMBUR LAK-LAK,24662,11.02.12
11.02.12.2005,SIMPANG TIGA JONGAR,24662,11.02.12
11.02.12.2006,JONGAR ASLI,24662,11.02.12
11.02.12.2007,KETAMBE,24662,11.02.12
11.02.12.2008,RUMAH BUNDAR,24662,11.02.12
11.02.12.2009,PENYEBERANGAN CINGKAM,24662,11.02.12
11.02.12.2010,DELENG DAMAR,24662,11.02.12
11.02.12.2011,BINTANG BENER,24662,11.02.12
11.02.12.2012,SUKA RIMBUN,24662,11.02.12
11.02.12.2013,LAWE AUNAN,24662,11.02.12
11.02.12.2014,BENER BEPAPAH,24662,11.02.12
11.02.12.2015,PENUNGKUNEN,24662,11.02.12
11.02.12.2016,DATOK PINING,24662,11.02.12
11.02.12.2017,KATI MAJU,24662,11.02.12
11.02.12.2018,LEUSER,24662,11.02.12
11.02.12.2019,JATI SARA,24662,11.02.12
11.02.12.2020,BUKIT MBAKHU,24662,11.02.12
11.02.12.2021,KAYU METANGUR,24662,11.02.12
11.02.12.2022,LAWE SEMBEKAN,24662,11.02.12
11.02.12.2023,LAWE BERINGIN,24662,11.02.12
11.02.12.2024,LAWE GER-GER,24662,11.02.12
11.02.12.2025,SIMPUR JAYA,24662,11.02.12
11.02.13.2001,SALANG BARU,24660,11.02.13
11.02.13.2002,RANTO DIOR,24660,11.02.13
11.02.13.2003,LEMBAH ALAS,24660,11.02.13
11.02.13.2004,TENEMBAK LANG-LANG,24660,11.02.13
11.02.13.2005,SALANG SIGOTOM,24660,11.02.13
11.02.13.2006,TUALANG LAMA,24660,11.02.13
11.02.13.2007,GUSUNG BATU,24660,11.02.13
11.02.13.2008,KAYA PANGUR,24660,11.02.13
11.02.13.2009,SEPAKAT,24660,11.02.13
11.02.13.2010,LAWE PANGKAT,24660,11.02.13
11.02.13.2011,BUNGA MELUR,24660,11.02.13
11.02.13.2012,PENAMPAAN,24660,11.02.13
11.02.13.2013,TERUTUNG MBELANG,24660,11.02.13
11.02.13.2014,SALANG MUARA,24660,11.02.13
11.02.13.2015,LAWE HAKHUM,24660,11.02.13
11.02.13.2016,TANOH KHUKAHEN,24660,11.02.13
11.02.13.2017,TADING NI ULIHI,24660,11.02.13
11.02.13.2018,PESELUK PESIMBE,24660,11.02.13
11.02.13.2019,KANE LOT,24660,11.02.13
11.02.13.2020,MUHAJIRIN,24660,11.02.13
11.02.13.2021,BERIRING NARU,24660,11.02.13
11.02.13.2022,KATI JEROH,24660,11.02.13
11.02.14.2001,TERUTUNG MEGARA LAWE PASARAN,24670,11.02.14
11.02.14.2002,KISAM GABUNGAN,24670,11.02.14
11.02.14.2003,KISAM KUTE PASIR,24670,11.02.14
11.02.14.2004,LAWE SUMUR,24670,11.02.14
11.02.14.2005,LAWE SUMUR BARU,24670,11.02.14
11.02.14.2006,KUTE LESUNG,24670,11.02.14
11.02.14.2007,BERANDANG,24670,11.02.14
11.02.14.2008,KUTE BUNIN,24670,11.02.14
11.02.14.2009,BUAH PALA,24670,11.02.14
11.02.14.2010,PANOSAN,24670,11.02.14
11.02.14.2011,LAWE PASARAN TENGKU MBELIN,24670,11.02.14
11.02.14.2012,TERUTUNG MEGAHKE MBAKHU,24670,11.02.14
11.02.14.2013,KISAM LESTARI,24670,11.02.14
11.02.14.2014,KISAM KUTE RAMBE,24670,11.02.14
11.02.14.2015,LAWE POLAK,24670,11.02.14
11.02.14.2016,LAWES SUMUR SEPAKAT,24670,11.02.14
11.02.14.2017,SETIA BARU,24670,11.02.14
11.02.14.2018,TEGER MIKO,24670,11.02.14
11.02.15.2001,SALIM PINIM I,24674,11.02.15
11.02.15.2002,JAMBUR DAMAR,24674,11.02.15
11.02.15.2003,ALUR LANGSAT,24674,11.02.15
11.02.15.2004,RAMBAH SAYANG,24674,11.02.15
11.02.15.2006,RUMAH LUAR,24674,11.02.15
11.02.15.2007,TENEMBAK ALAS,24674,11.02.15
11.02.15.2008,LAWE TUNGKAL,24674,11.02.15
11.02.15.2009,SALIM PINIM II,24674,11.02.15
11.02.15.2010,JAMBUKH PEKHMATE,24674,11.02.15
11.02.15.2011,KHUTUNG MBELANG,24674,11.02.15
11.02.15.2012,TIMANG RASA,24674,11.02.15
11.02.15.2013,STAMBUL JAYA,24674,11.02.15
11.02.15.2014,ALUR NANGKE,24674,11.02.15
11.02.15.2015,KUTE MEJILE,24674,11.02.15
11.02.16.2001,BINTANG ALGA MUSARA,24677,11.02.16
11.02.16.2002,BINTANG BUKIT INDAH,24677,11.02.16
11.02.16.2003,TANJUNG SARI,24677,11.02.16
11.02.16.2004,BUN-BUN ALAS,24677,11.02.16
11.02.16.2005,NAGA TIMBUL,24677,11.02.16
11.02.16.2006,GUNUNG PAK-PAK,24677,11.02.16
11.02.16.2007,BUKIT MERIAH,24677,11.02.16
11.02.16.2008,PERMATA MUSARA,24677,11.02.16
11.02.16.2009,LAUT TAWAR,24677,11.02.16
11.02.16.2010,KANE MENDE,24677,11.02.16
11.02.16.2011,LAWE SEKHAKUT,24677,11.02.16
11.02.16.2012,BUNBUN INDAH,24677,11.02.16
11.02.16.2013,SUKA DAMAI,24677,11.02.16
11.02.16.2014,TUAH KEKHINE,24677,11.02.16
11.02.16.2015,PUNCE NALI,24677,11.02.16
11.02.16.2016,SADE ATE,24677,11.02.16
11.02.16.2017,AKHIH MAJILE,24677,11.02.16
11.02.16.2018,UKHAT PESELUK,24677,11.02.16
11.02.16.2019,TUNAS MUDE,24677,11.02.16
11.02.16.2020,GAYE SENDAH,24677,11.02.16
11.02.16.2021,KUTE HAKHAPEN,24677,11.02.16
11.02.16.2022,KOMPAS,24677,11.02.16
11.02.16.2023,SEPAKAT,24677,11.02.16
11.03.01.2001,ALUE LUDDIN SA,24455,11.03.01
11.03.01.2002,ALUE LUDDIN DUA,24455,11.03.01
11.03.01.2003,ALUE DALAM,24455,11.03.01
11.03.01.2004,DAMA PULO SA,24455,11.03.01
11.03.01.2005,DAMA PULO DUA,24455,11.03.01
11.03.01.2006,BUKET KULAM,24455,11.03.01
11.03.01.2007,SEUNEUBOK TEUNGOH,24455,11.03.01
11.03.01.2008,JUNGKA GAJAH,24455,11.03.01
11.03.01.2009,SEUNEUBOK SIMPANG,24455,11.03.01
11.03.01.2010,MATANG PINEUNG,24455,11.03.01
11.03.01.2011,LHOK GEULUMPANG,24455,11.03.01
11.03.01.2012,BLANG BUKET,24455,11.03.01
11.03.01.2013,MEUNASAH KEUTAPANG,24455,11.03.01
11.03.01.2014,BUKET RUMIA,24455,11.03.01
11.03.01.2015,ALUE GADENG,24455,11.03.01
11.03.01.2016,KAPAI BARO,24455,11.03.01
11.03.01.2017,SEUNEUBOK TUHA SA,24455,11.03.01
11.03.01.2018,SEUNEUBOK TUHA DUA,24455,11.03.01
11.03.01.2019,SEUNEUBOK BULOH,24455,11.03.01
11.03.01.2020,GASEH SAYANG,24455,11.03.01
11.03.01.2021,ALUE LHOK,24455,11.03.01
11.03.01.2022,TRIENG GADENG,24455,11.03.01
11.03.01.2023,GRONG-GRONG,24455,11.03.01
11.03.01.2024,MATANG GEUTO,24455,11.03.01
11.03.01.2025,ALUE MERBO,24455,11.03.01
11.03.01.2026,BUKET RAYA,24455,11.03.01
11.03.01.2027,GAMPONG KEUDE,24455,11.03.01
11.03.01.2028,PEUKAN IDI CUT,24455,11.03.01
11.03.01.2029,GAMPONG BEUNOT,24455,11.03.01
11.03.01.2030,SEUNEUBOK BAROH,24455,11.03.01
11.03.01.2031,TEUPIN DRUM,24455,11.03.01
11.03.01.2032,KUALA IDI CUT,24455,11.03.01
11.03.01.2034,SEUNEUBOK ACEH,24455,11.03.01
11.03.01.2035,GAMPONG BARO,24455,11.03.01
11.03.01.2036,BAGOK PANAH SA,24455,11.03.01
11.03.01.2037,BAGOK PANAH DUA,24455,11.03.01
11.03.01.2038,BAGOK PANAH LHEE,24455,11.03.01
11.03.01.2039,BAGOK PANAH PEUT,24455,11.03.01
11.03.01.2040,BUKET TUALANG,24455,11.03.01
11.03.01.2041,KEUMUNENG SA,24455,11.03.01
11.03.01.2042,KEUMUNENG DUA,24455,11.03.01
11.03.01.2043,KEUMUNENG LHEE,24455,11.03.01
11.03.01.2044,KEUMUNENG PEUT,24455,11.03.01
11.03.01.2045,KEUMUNENG LIMONG,24455,11.03.01
11.03.01.2046,MEUNASAH BLANG,24455,11.03.01
11.03.02.2001,BLANG KEUMAHANG,24459,11.03.02
11.03.02.2002,BLANG JAMBEE,24459,11.03.02
11.03.02.2003,KEUMUNENG,24459,11.03.02
11.03.02.2004,LADANG BARO,24459,11.03.02
11.03.02.2005,BUKET PANYANG,24459,11.03.02
11.03.02.2006,SEUNEUBOK RAMBONG,24459,11.03.02
11.03.02.2007,SEUNEUBOK BARO,24459,11.03.02
11.03.02.2008,BLANG MIDEUN,24459,11.03.02
11.03.02.2009,PAYA BAKONG,24459,11.03.02
11.03.02.2010,TEUPIN RAYA,24459,11.03.02
11.03.02.2011,LHOK RAMBONG,24459,11.03.02
11.03.02.2012,JULOK TUNONG,24459,11.03.02
11.03.02.2013,ULEE ATEUNG,24459,11.03.02
11.03.02.2014,ULEE BLANG,24459,11.03.02
11.03.02.2015,LABUHAN,24459,11.03.02
11.03.02.2016,NALEUNG,24459,11.03.02
11.03.02.2017,MANE RAMPAK,24459,11.03.02
11.03.02.2018,MATANG,24459,11.03.02
11.03.02.2019,BLANG UYOK,24459,11.03.02
11.03.02.2020,BLANG PAUH SA,24459,11.03.02
11.03.02.2021,BLANG PAUH DUA,24459,11.03.02
11.03.02.2022,ULEE TANOH,24459,11.03.02
11.03.02.2023,KEUDE KUTA BINJEI,24459,11.03.02
11.03.02.2024,BUKIT SEROJA,24459,11.03.02
11.03.02.2025,KUALA GEULUMPANG,24459,11.03.02
11.03.02.2026,GAMPONG BARO,24459,11.03.02
11.03.02.2027,TUMPOK TEUNGOH,24459,11.03.02
11.03.02.2028,SEUMATANG,24459,11.03.02
11.03.02.2029,UJONG TUNONG,24459,11.03.02
11.03.02.2030,BUKIT DINDENG,24459,11.03.02
11.03.02.2031,PAYA PASI,24459,11.03.02
11.03.02.2032,ALUE CEK DOI,24459,11.03.02
11.03.02.2033,BLANG GLEUM,24459,11.03.02
11.03.02.2034,TANJONG TOK BLANG,24459,11.03.02
11.03.02.2035,BUKET MAKMU,24459,11.03.02
11.03.02.2036,LHOK SEUNTANG,24459,11.03.02
11.03.02.2037,SIMPANG LHEE,24459,11.03.02
11.03.03.2001,GAMPONG JAWA,24442,11.03.03
11.03.03.2002,KEUDE BLANG,24442,11.03.03
11.03.03.2003,TANOH ANOE,24442,11.03.03
11.03.03.2004,KUALA PEUDAWA PUNTONG,24442,11.03.03
11.03.03.2005,GAMPONG ACEH,24442,11.03.03
11.03.03.2006,KUTA BLANG,24442,11.03.03
11.03.03.2007,GAMPONG TANJONG,24442,11.03.03
11.03.03.2008,BLANG GEULUMPANG,24442,11.03.03
11.03.03.2009,MEUNASAH PU'UK,24442,11.03.03
11.03.03.2010,BANTAYAN TIMU,24442,11.03.03
11.03.03.2011,KEUTAPANG MAMEH,24442,11.03.03
11.03.03.2012,SEUNEUBOK RAMBONG,24442,11.03.03
11.03.03.2013,KUALA IDI,24442,11.03.03
11.03.03.2014,KEUDE ACEH,24442,11.03.03
11.03.03.2023,SEUNEUBOK BACEE,24442,11.03.03
11.03.03.2029,TITI BARO,24442,11.03.03
11.03.03.2047,TANJONG KAPAI,24442,11.03.03
11.03.03.2048,ALUE DUA MUKA O,24442,11.03.03
11.03.03.2049,ALUE DUA MUKA S,24442,11.03.03
11.03.03.2050,ULEE BLANG,24442,11.03.03
11.03.03.2051,BUKET JOK,24442,11.03.03
11.03.03.2052,BUKET MEULINTEUNG,24442,11.03.03
11.03.03.2053,GAMPONG JALAN,24442,11.03.03
11.03.03.2054,TEUPIN BATEE,24442,11.03.03
11.03.03.2055,BUKET LANGA,24442,11.03.03
11.03.03.2056,BUKET PALA,24442,11.03.03
11.03.03.2057,BUKET JUARA,24442,11.03.03
11.03.03.2058,SEUNEUBOK TUTONG,24442,11.03.03
11.03.03.2059,SEUNEUBOK TUHA,24442,11.03.03
11.03.03.2060,SAMPOIMAH,24442,11.03.03
11.03.03.2061,DAMA PULO,24442,11.03.03
11.03.03.2062,GUREB BLANG GAMPONG JAWA,24442,11.03.03
11.03.03.2064,GAMPONG BARO,24442,11.03.03
11.03.03.2065,SEUNEUBOKTEUNGOH P.PUNTONG,24442,11.03.03
11.03.03.2067,KUTA LAWAH,24442,11.03.03
11.03.04.2001,JAMBO LABU,24452,11.03.04
11.03.04.2002,ALUE CANANG,24452,11.03.04
11.03.04.2003,ALUE DRIEN,24452,11.03.04
11.03.04.2004,BUKET TIGA,24452,11.03.04
11.03.04.2005,BENTENG,24452,11.03.04
11.03.04.2006,AFELING II BUKIT,24452,11.03.04
11.03.04.2007,KEUMUNENG HULU,24452,11.03.04
11.03.04.2008,PEUTOW,24452,11.03.04
11.03.04.2009,ALUE BULOH,24452,11.03.04
11.03.04.2010,ALUE TEH,24452,11.03.04
11.03.04.2011,PAYA RAMBONG,24452,11.03.04
11.03.04.2012,ALUE GADENG SA,24452,11.03.04
11.03.04.2013,PAYA TAMPAH,24452,11.03.04
11.03.04.2014,PAYA BILI DUA,24452,11.03.04
11.03.04.2015,PAYA BILI SA,24452,11.03.04
11.03.04.2016,PAYA PEULAWI,24452,11.03.04
11.03.04.2017,KEUDE BIREM,24452,11.03.04
11.03.04.2018,BAYEUN,24452,11.03.04
11.03.04.2019,ARAMIYAH,24452,11.03.04
11.03.04.2020,BLANG TUALANG,24452,11.03.04
11.03.04.2021,BUKET SEULEUMAK,24452,11.03.04
11.03.04.2022,BIREM RAYEUK,24452,11.03.04
11.03.04.2023,ALUE GADENG,24452,11.03.04
11.03.04.2024,ALUE GADENG DUA,24452,11.03.04
11.03.04.2025,ALUE SENTANG,24452,11.03.04
11.03.04.2026,MERBOU DUA,24452,11.03.04
11.03.04.2027,ALUE NYAMOEK,24452,11.03.04
11.03.05.2001,LOKOP,24460,11.03.05
11.03.05.2002,TERUJAK,24460,11.03.05
11.03.05.2003,TUALANG,24460,11.03.05
11.03.05.2004,LELES,24460,11.03.05
11.03.05.2005,UJUNG KARANG,24460,11.03.05
11.03.05.2006,NALON,24460,11.03.05
11.03.05.2007,JERING,24460,11.03.05
11.03.05.2008,LOOT,24460,11.03.05
11.03.05.2009,SEKU ALAN,24460,11.03.05
11.03.05.2010,SUNTI,24460,11.03.05
11.03.05.2011,UMAH TARING,24460,11.03.05
11.03.05.2012,BUNIN,24460,11.03.05
11.03.05.2013,SEMBUANG,24460,11.03.05
11.03.05.2014,SEULEUMAK,24460,11.03.05
11.03.05.2015,MESIR,24460,11.03.05
11.03.05.2016,RAMPAH,24460,11.03.05
11.03.05.2022,ARUL DURIN,24460,11.03.05
11.03.06.2001,KEUDE BAGOK SA,24467,11.03.06
11.03.06.2002,KEUDE BAGOK DUA,24467,11.03.06
11.03.06.2003,ASAN TANJONG,24467,11.03.06
11.03.06.2004,BANTAYAN,24467,11.03.06
11.03.06.2005,MATANG SEULEUMAK,24467,11.03.06
11.03.06.2006,TEUPIN PUKAT,24467,11.03.06
11.03.06.2007,MATANG NEUHEUN,24467,11.03.06
11.03.06.2008,KUALA BAGOK,24467,11.03.06
11.03.06.2009,MEUNASAH TEUNGOH,24467,11.03.06
11.03.06.2010,MEDANG ARA,24467,11.03.06
11.03.06.2011,PEULAWI,24467,11.03.06
11.03.06.2012,BAROH BUGENG,24467,11.03.06
11.03.06.2013,SEUMATANG ARON,24467,11.03.06
11.03.06.2014,BLANG PANJOU,24467,11.03.06
11.03.06.2025,PULO U,24467,11.03.06
11.03.06.2026,COT ASAN,24467,11.03.06
11.03.06.2027,PAYA ENJEE,24467,11.03.06
11.03.06.2028,SEULEUMAK MUDA,24467,11.03.06
11.03.06.2029,MATANG PANYANG,24467,11.03.06
11.03.06.2030,MEUNASAH HAGU,24467,11.03.06
11.03.06.2031,MATANG KUNYET,24467,11.03.06
11.03.06.2032,BUKET PANJOU,24467,11.03.06
11.03.06.2033,BUKET MEURAK,24467,11.03.06
11.03.06.2034,BUKET PANYANG,24467,11.03.06
11.03.06.2035,SEUNEUBOK DALAM,24467,11.03.06
11.03.06.2036,GAMPONG MESJID,24467,11.03.06
11.03.06.2037,ALUE SIWAH SERDANG,24467,11.03.06
11.03.06.2038,GAMPONG LHEE,24467,11.03.06
11.03.06.2039,BEURANDANG,24467,11.03.06
11.03.06.2040,GAMPONG JALAN,24467,11.03.06
11.03.06.2041,SEUNEUBOK RAMBONG,24467,11.03.06
11.03.07.2001,PASIR PUTIH,24453,11.03.07
11.03.07.2002,TUALANG,24453,11.03.07
11.03.07.2003,KEUDE PEUREULAK,24453,11.03.07
11.03.07.2004,LEUGE,24453,11.03.07
11.03.07.2005,UTEUN DAMA,24453,11.03.07
11.03.07.2006,PUNTI,24453,11.03.07
11.03.07.2007,ALUE DUA PAYA GAJAH,24453,11.03.07
11.03.07.2008,BLANG BITRA,24453,11.03.07
11.03.07.2009,KUALA BUGAK,24453,11.03.07
11.03.07.2010,PAYA LIPAH,24453,11.03.07
11.03.07.2011,SEUMATANG MUDA ITAM,24453,11.03.07
11.03.07.2012,LHOK DALAM,24453,11.03.07
11.03.07.2013,BEUSA MEURANOE,24453,11.03.07
11.03.07.2014,BANGKA RIMUNG,24453,11.03.07
11.03.07.2015,TANOH RATA,24453,11.03.07
11.03.07.2016,BANDRONG,24453,11.03.07
11.03.07.2017,BLANG BALOK,24453,11.03.07
11.03.07.2018,COT MUDA ITAM,24453,11.03.07
11.03.07.2019,KEUMUNENG,24453,11.03.07
11.03.07.2020,KUALA LEUGE,24453,11.03.07
11.03.07.2021,BALEE BUYA,24453,11.03.07
11.03.07.2022,ALUE NIBONG,24453,11.03.07
11.03.07.2023,SEUNEUBOK PEUSANGAN,24453,11.03.07
11.03.07.2024,SEUNEUBOK ACEH,24453,11.03.07
11.03.07.2025,SEUNEUBOK PIDIE,24453,11.03.07
11.03.07.2026,DAMA TUTONG,24453,11.03.07
11.03.07.2027,MATANG GLEUM,24453,11.03.07
11.03.07.2028,LUBOK PEMPENG,24453,11.03.07
11.03.07.2029,BUKET PALA,24453,11.03.07
11.03.07.2030,PAYA KALUI,24453,11.03.07
11.03.07.2031,CEK MBON,24453,11.03.07
11.03.07.2032,PAYA MEULIGOU,24453,11.03.07
11.03.07.2033,BLANG SIMPO,24453,11.03.07
11.03.07.2034,BLANG BATEE,24453,11.03.07
11.03.07.2035,MATANG PEULAWI,24453,11.03.07
11.03.07.2036,COT GEULUMPANG,24453,11.03.07
11.03.07.2037,ALUE RAMBONG,24453,11.03.07
11.03.07.2038,COT KEH,24453,11.03.07
11.03.08.2001,BAYEUN,24451,11.03.08
11.03.08.2002,RANTAU PANJANG,24451,11.03.08
11.03.08.2003,ALUE RAYA,24451,11.03.08
11.03.08.2004,ALUE KUMBA,24451,11.03.08
11.03.08.2005,SEUNEUBOK DALAM,24451,11.03.08
11.03.08.2006,ALUE SEULEUMAK,24451,11.03.08
11.03.08.2007,SARAH KAYEE,24451,11.03.08
11.03.08.2008,DAMAR SIPUT,24451,11.03.08
11.03.08.2009,SIMPANG PEUT,24451,11.03.08
11.03.08.2010,SIMPANG ANEUH,24451,11.03.08
11.03.08.2011,ALUE PUNTI,24451,11.03.08
11.03.08.2012,ALUE KAUL,24451,11.03.08
11.03.08.2013,SARAH TEUBE,24451,11.03.08
11.03.08.2014,ALUE TUWI,24451,11.03.08
11.03.09.2001,PEULALU,24465,11.03.09
11.03.09.2002,NICAH AWE,24465,11.03.09
11.03.09.2003,ALUE BULOH SA,24465,11.03.09
11.03.09.2004,ALUE BULOH DUA,24465,11.03.09
11.03.09.2005,TEUPIN BREUH,24465,11.03.09
11.03.09.2006,MATANG RAYEUK,24465,11.03.09
11.03.09.2007,MATANG KUMBANG,24465,11.03.09
11.03.09.2008,BLANG NIE TITI BAROH,24465,11.03.09
11.03.09.2010,BANTAYAN,24465,11.03.09
11.03.09.2011,MATANG WENG,24465,11.03.09
11.03.09.2012,ALUE MULIENG,24465,11.03.09
11.03.09.2013,PUCOK ALUE DUA,24465,11.03.09
11.03.09.2014,GAMPONG BLANG,24465,11.03.09
11.03.09.2015,KEUDE TUHA,24465,11.03.09
11.03.09.2016,KUALA SIMPANG ULIM,24465,11.03.09
11.03.09.2017,LAMPOH RAYEUK,24465,11.03.09
11.03.09.2018,TEUPIN MAMPLAM,24465,11.03.09
11.03.09.2019,TITI BAROH,24465,11.03.09
11.03.09.2020,PUCOK ALUE SA,24465,11.03.09
11.03.09.2021,PUCOK ALUE BARAT,24465,11.03.09
11.03.09.2022,ARAKUNDO,24465,11.03.09
11.03.09.2023,GAMPONG BARO,24465,11.03.09
11.03.09.2024,MATANG SEUPENG,24465,11.03.09
11.03.10.2001,PAYA UNOU,24441,11.03.10
11.03.10.2002,SEUNEUBOK JOHAN,24441,11.03.10
11.03.10.2003,SEUNEUBOK BARO,24441,11.03.10
11.03.10.2004,PULO BLANG,24441,11.03.10
11.03.10.2005,BLANG BAROM,24441,11.03.10
11.03.10.2006,SEUNEUBOK DALAM,24441,11.03.10
11.03.10.2007,SEULEUMAK MUDA,24441,11.03.10
11.03.10.2008,BHOM LAMA,24441,11.03.10
11.03.10.2009,PASI PUTEH,24441,11.03.10
11.03.10.2010,ALUE DUA,24441,11.03.10
11.03.10.2011,BUKET PALA,24441,11.03.10
11.03.10.2012,MATA IE,24441,11.03.10
11.03.10.2013,ALUE UDEP,24441,11.03.10
11.03.10.2014,SEUMALI,24441,11.03.10
11.03.10.2015,PUNTI PAYONG,24441,11.03.10
11.03.10.2016,PAYA PALAS,24441,11.03.10
11.03.10.2017,TAMPAK,24441,11.03.10
11.03.10.2018,KLIET,24441,11.03.10
11.03.10.2019,ALUE GEUNTENG,24441,11.03.10
11.03.10.2020,PERTAMINA,24441,11.03.10
11.03.10.2021,ALUE BATEE,24441,11.03.10
11.03.10.2022,BEURANDANG,24441,11.03.10
11.03.10.2024,SEUMANAH JAYA,24441,11.03.10
11.03.11.2001,BLANG SEUNONG,24463,11.03.11
11.03.11.2002,SUKA DAMAI,24463,11.03.11
11.03.11.2003,PANTE LABU,24463,11.03.11
11.03.11.2004,PANTE RAMBONG,24463,11.03.11
11.03.11.2005,ALUE IE MIRAH,24463,11.03.11
11.03.11.2006,SEUNEUBOK TUHA,24463,11.03.11
11.03.11.2007,SEUNEUBOK SABOH,24463,11.03.11
11.03.11.2008,BUKET KAREUNG,24463,11.03.11
11.03.11.2009,BUKET BATA,24463,11.03.11
11.03.11.2010,MEUNASAH TUNONG,24463,11.03.11
11.03.11.2011,MEUNASAH TEUNGOH,24463,11.03.11
11.03.11.2012,KEUDE BARO,24463,11.03.11
11.03.11.2013,MATANG PERLAK,24463,11.03.11
11.03.11.2014,GRONG-GRONG,24463,11.03.11
11.03.11.2015,MATANG KRUET,24463,11.03.11
11.03.11.2016,MEUNASAH LEUBOK,24463,11.03.11
11.03.11.2017,PANTE PANAH,24463,11.03.11
11.03.11.2018,PAYA DEMAM SA,24463,11.03.11
11.03.11.2019,PAYA DEMAM DUA,24463,11.03.11
11.03.11.2020,PAYA DEMAM LHEE,24463,11.03.11
11.03.11.2021,MATANG PUDENG,24463,11.03.11
11.03.11.2022,PUTOH SA,24463,11.03.11
11.03.11.2023,PUTOH DUA,24463,11.03.11
11.03.11.2024,SAH RAJA,24463,11.03.11
11.03.11.2025,SIJUDO,24463,11.03.11
11.03.12.2001,MADAT,24462,11.03.12
11.03.12.2002,MATANG KEUPULA SA,24462,11.03.12
11.03.12.2003,MATANG KEUPULA DUA,24462,11.03.12
11.03.12.2004,MATANG KEUPULA LHEE,24462,11.03.12
11.03.12.2005,ULEE ATEUNG,24462,11.03.12
11.03.12.2006,BLANG UBIT,24462,11.03.12
11.03.12.2007,MATANG GURU,24462,11.03.12
11.03.12.2008,PANTEE BAYAM,24462,11.03.12
11.03.12.2009,MEUNASAH ASAN,24462,11.03.12
11.03.12.2010,MEUNASAH TINGKEUM,24462,11.03.12
11.03.12.2011,LUENG DUA,24462,11.03.12
11.03.12.2012,LUENG PEUT,24462,11.03.12
11.03.12.2013,PAYA DEMAM PEUT,24462,11.03.12
11.03.12.2014,ABEUK GEULANTEU,24462,11.03.12
11.03.12.2015,RAMBONG LOP,24462,11.03.12
11.03.12.2016,TANJONG ARA,24462,11.03.12
11.03.12.2017,MATANG JROK,24462,11.03.12
